22:14:31:051818,12
22:14:31:062159,11
22:14:31:074134,12
22:14:31:085727,12
22:14:31:097667,11
22:14:31:109569,11
22:14:31:121626,11
22:14:31:133606,10
22:14:31:145618,9
22:14:31:157516,11
22:14:31:169504,11
22:14:31:181643,11
22:14:31:193511,10
22:14:31:205531,11
22:14:31:217501,11
22:14:31:229451,11
22:14:31:240507,11
22:14:31:252502,11
22:14:31:264353,11
22:14:31:276342,10
22:14:31:288542,10
22:14:31:300433,11
22:14:31:312517,11
22:14:31:324547,10
22:14:31:336579,11
22:14:31:348565,11
22:14:31:360565,11
22:14:31:372476,11
22:14:31:384473,11
22:14:31:396551,11
22:14:31:408569,11
22:14:31:420594,10
22:14:31:431561,10
22:14:31:443587,11
22:14:31:455569,11
22:14:31:467550,11
22:14:31:479551,11
22:14:31:491550,11
22:14:31:503553,11
22:14:31:515461,11
22:14:31:527561,11
22:14:31:539551,12
22:14:31:551644,11
22:14:31:563606,11
22:14:31:575522,11
22:14:31:587564,11
22:14:31:599501,11
22:14:31:611489,11
22:14:31:623499,12
22:14:31:635566,11
22:14:31:647589,11
22:14:31:658442,12
22:14:31:670367,11
22:14:31:682363,11
22:14:31:694345,12
22:14:31:706391,11
22:14:31:718382,11
22:14:31:730415,11
22:14:31:742363,12
22:14:31:754468,12
22:14:31:766439,12
22:14:31:778339,12
22:14:31:790502,12
22:14:31:802535,12
22:14:31:814517,12
22:14:31:825578,12
22:14:31:837553,11
22:14:31:849492,11
22:14:31:861479,11
22:14:31:873523,12
22:14:31:885588,12
22:14:31:897529,12
22:14:31:909531,12
22:14:31:921530,13
22:14:31:933543,13
22:14:31:945580,12
22:14:31:957477,12
22:14:31:969520,12
22:14:31:981548,12
22:14:31:993544,12
22:14:32:005548,13
22:14:32:017528,13
22:14:32:029509,12
22:14:32:041502,13
22:14:32:052349,13
22:14:32:064392,13
22:14:32:076323,12
22:14:32:088461,13
22:14:32:100507,13
22:14:32:112542,13
22:14:32:124685,13
22:14:32:136518,13
22:14:32:148533,13
22:14:32:160477,13
22:14:32:172442,12
22:14:32:184605,13
22:14:32:196434,13
22:14:32:207614,13
22:14:32:220611,13
22:14:32:231661,14
22:14:32:243518,13
22:14:32:255719,13
22:14:32:267439,13
22:14:32:279610,14
22:14:32:291439,13
22:14:32:303401,14
22:14:32:315530,13
22:14:32:327483,13
22:14:32:339652,13
22:14:32:351492,13
22:14:32:363411,14
22:14:32:375409,14
22:14:32:387448,14
22:14:32:399411,13
22:14:32:410545,13
22:14:32:422525,13
22:14:32:434623,13
22:14:32:446555,13
22:14:32:458433,14
22:14:32:470498,14
22:14:32:482455,13
22:14:32:494658,13
22:14:32:506518,13
22:14:32:518364,13
22:14:32:530397,14
22:14:32:542543,14
22:14:32:554572,13
22:14:32:566565,14
22:14:32:578415,15
22:14:32:590509,14
22:14:32:602548,14
22:14:32:613580,15
22:14:32:625655,14
22:14:32:638576,14
22:14:32:649503,13
22:14:32:661456,13
22:14:32:673606,14
22:14:32:685654,14
22:14:32:697560,14
22:14:32:709590,14
22:14:32:721502,15
22:14:32:733513,15
22:14:32:745585,15
22:14:32:757510,14
22:14:32:769511,14
22:14:32:781543,14
22:14:32:793530,14
22:14:32:805629,14
22:14:32:816579,15
22:14:32:828630,15
22:14:32:841565,15
22:14:32:852554,15
22:14:32:864621,15
22:14:32:876545,14
22:14:32:888573,14
22:14:32:900524,14
22:14:32:912535,14
22:14:32:924535,14
22:14:32:936542,14
22:14:32:948586,15
22:14:32:960538,14
22:14:32:972535,14
22:14:32:984530,14
22:14:32:996527,14
22:14:33:008534,14
22:14:33:020540,15
22:14:33:032575,14
22:14:33:043443,14
22:14:33:055579,15
22:14:33:067503,14
22:14:33:079642,15
22:14:33:091626,15
22:14:33:103573,15
22:14:33:115563,15
22:14:33:127556,15
22:14:33:139513,15
22:14:33:151515,16
22:14:33:163508,16
22:14:33:175587,15
22:14:33:187515,15
22:14:33:199557,14
22:14:33:211515,14
22:14:33:223505,14
22:14:33:235509,15
22:14:33:246409,15
22:14:33:258415,14
