19:13:05:908610,103
19:13:05:919293,103
19:13:05:931364,103
19:13:05:942304,103
19:13:05:954237,103
19:13:05:966266,103
19:13:05:978246,103
19:13:05:990277,103
19:13:06:002344,103
19:13:06:014250,103
19:13:06:026312,103
19:13:06:038157,103
19:13:06:050558,103
19:13:06:062433,103
19:13:06:074492,103
19:13:06:086606,103
19:13:06:098437,103
19:13:06:110441,103
19:13:06:122453,103
19:13:06:133741,103
19:13:06:148610,103
19:13:06:157373,103
19:13:06:169412,103
19:13:06:181471,103
19:13:06:193331,103
19:13:06:205456,103
19:13:06:217455,103
19:13:06:229787,103
19:13:06:241431,103
19:13:06:253488,103
19:13:06:266591,103
19:13:06:277403,103
19:13:06:289731,103
19:13:06:301521,103
19:13:06:313396,103
19:13:06:325450,103
19:13:06:336754,103
19:13:06:348517,103
19:13:06:360411,103
19:13:06:372395,103
19:13:06:384981,103
19:13:06:396600,103
19:13:06:408448,102
19:13:06:420390,102
19:13:06:432794,102
19:13:06:444491,102
19:13:06:456519,102
19:13:06:468465,102
19:13:06:480619,102
19:13:06:492429,102
19:13:06:504407,102
19:13:06:516437,102
19:13:06:528572,102
19:13:06:539430,102
19:13:06:551442,102
19:13:06:563465,102
19:13:06:575426,102
19:13:06:587629,102
19:13:06:599594,103
19:13:06:611526,103
19:13:06:623760,103
19:13:06:635743,103
19:13:06:647518,103
19:13:06:659447,103
19:13:06:671503,103
19:13:06:683607,103
19:13:06:695873,103
19:13:06:707507,103
19:13:06:719429,103
19:13:06:731790,103
19:13:06:742769,103
19:13:06:754535,103
19:13:06:766412,103
19:13:06:778719,103
19:13:06:790478,103
19:13:06:802453,103
19:13:06:814434,103
19:13:06:826330,103
19:13:06:838565,103
19:13:06:850564,103
19:13:06:862430,103
19:13:06:874391,103
19:13:06:886829,103
19:13:06:898557,103
19:13:06:910490,103
19:13:06:922441,103
19:13:06:934638,103
19:13:06:945781,103
19:13:06:957380,103
19:13:06:969504,103
19:13:06:981749,103
19:13:06:993652,103
19:13:07:005606,103
19:13:07:017466,103
19:13:07:029500,103
19:13:07:041512,103
19:13:07:053556,103
19:13:07:065450,103
19:13:07:077582,103
19:13:07:093037,103
19:13:07:101486,103
19:13:07:113406,103
19:13:07:125442,103
19:13:07:137714,103
19:13:07:148670,103
19:13:07:160401,103
19:13:07:172318,104
19:13:07:184280,104
19:13:07:196518,104
19:13:07:210444,104
19:13:07:220488,104
19:13:07:232834,104
19:13:07:244782,104
19:13:07:256496,104
19:13:07:268304,104
19:13:07:280298,104
19:13:07:292293,104
19:13:07:304359,104
19:13:07:316310,104
19:13:07:327633,104
19:13:07:340633,104
19:13:07:351586,104
19:13:07:363421,104
19:13:07:375428,104
19:13:07:387595,104
19:13:07:399617,104
19:13:07:411461,104
19:13:07:423461,104
19:13:07:435756,104
19:13:07:447976,104
19:13:07:459524,104
19:13:07:471502,104
19:13:07:483557,104
19:13:07:495769,104
19:13:07:507470,104
19:13:07:519479,104
19:13:07:531577,104
19:13:07:544022,104
19:13:07:555804,104
19:13:07:566427,104
19:13:07:578786,104
19:13:07:590525,104
19:13:07:602426,104
19:13:07:614426,104
19:13:07:626422,104
19:13:07:638720,104
19:13:07:650553,104
19:13:07:662443,104
19:13:07:674342,104
19:13:07:686289,104
19:13:07:698329,104
19:13:07:710454,104
19:13:07:722498,104
19:13:07:734591,104
19:13:07:746643,104
19:13:07:758516,104
19:13:07:770465,104
19:13:07:781834,104
19:13:07:794072,104
19:13:07:805711,104
19:13:07:817661,104
19:13:07:829913,105
19:13:07:842025,105
19:13:07:853808,105
19:13:07:865419,105
19:13:07:877488,105
19:13:07:889800,105
19:13:07:901548,105
19:13:07:913518,105
19:13:07:925444,105
19:13:07:937780,105
19:13:07:949631,105
19:13:07:961496,105
19:13:07:973486,105
19:13:07:984612,105
19:13:07:996805,105
19:13:08:008433,105
19:13:08:020420,105
19:13:08:035479,105
19:13:08:044603,105
19:13:08:056443,105
19:13:08:068348,105
